word,colour,congruent,corrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text_2.started,text_3.started,text_2.stopped,text_3.stopped,instrText.started,key_resp.started,key_resp.keys,key_resp.rt,target.started,response.started,response.keys,response.corr,response.rt,text.started,text.stopped,endNotes.started,stressScore.started,stressScore.response,stressScore.rt,text_4.started,text_4.stopped,session,participant,date,expName,psychopyVersion,frameRate,
RED,red,1,left,0,9,9,0,,,,,,,,,82.74881690001348,82.74881690001348,left,1,0.29450229997746646,,,,,,,,,001,nabeha02,2023-04-18_19h21.42.043,strooptest,2022.2.5,59.956351764628785,
YELLOW,blue,0,right,0,10,10,11,,,,,,,,,83.56687370000873,83.56687370000873,right,1,0.4918423000490293,,,,,,,,,001,nabeha02,2023-04-18_19h21.42.043,strooptest,2022.2.5,59.956351764628785,
GREEN,red,0,left,0,11,11,15,,,,,,,,,84.58229729998857,84.58229729998857,left,1,0.5722884999704547,,,,,,,,,001,nabeha02,2023-04-18_19h21.42.043,strooptest,2022.2.5,59.956351764628785,
RED,green,0,down,0,12,12,1,,,,,,,,,85.68212180002593,85.68212180002593,down,1,0.8551427000202239,,,,,,,,,001,nabeha02,2023-04-18_19h21.42.043,strooptest,2022.2.5,59.956351764628785,
YELLOW,yellow,1,up,0,13,13,8,,,,,,,,,87.04866650002077,87.04866650002077,up,1,0.4474741999874823,,,,,,,,,001,nabeha02,2023-04-18_19h21.42.043,strooptest,2022.2.5,59.956351764628785,
BLUE,yellow,0,up,0,14,14,7,,,,,,,,,88.014981299988,88.014981299988,up,1,0.528639399970416,,,,,,,,,001,nabeha02,2023-04-18_19h21.42.043,strooptest,2022.2.5,59.956351764628785,
RED,yellow,0,up,0,15,15,2,,,,,,,,,89.06459419999737,89.06459419999737,up,1,0.5131468999898061,,,,,,,,,001,nabeha02,2023-04-18_19h21.42.043,strooptest,2022.2.5,59.956351764628785,
GREEN,red,0,left,1,0,16,15,,,,,,,,,90.09788760001538,90.09788760001538,left,1,0.518267699982971,,,,,,,,,001,nabeha02,2023-04-18_19h21.42.043,strooptest,2022.2.5,59.956351764628785,
RED,green,0,down,1,1,17,1,,,,,,,,,91.14778769999975,91.14778769999975,down,1,0.5823673999984749,,,,,,,,,001,nabeha02,2023-04-18_19h21.42.043,strooptest,2022.2.5,59.956351764628785,
YELLOW,yellow,1,up,1,2,18,8,,,,,,,,,92.24732960003894,92.24732960003894,up,1,0.6906335999956354,,,,,,,,,001,nabeha02,2023-04-18_19h21.42.043,strooptest,2022.2.5,59.956351764628785,
YELLOW,green,0,down,1,3,19,9,,,,,,,,,93.46384979999857,93.46384979999857,down,1,0.9008726999745704,,,,,,,,,001,nabeha02,2023-04-18_19h21.42.043,strooptest,2022.2.5,59.956351764628785,
BLUE,green,0,down,1,4,20,4,,,,,,,,,94.89715470001101,94.89715470001101,down,1,0.6181480999803171,,,,,,,,,001,nabeha02,2023-04-18_19h21.42.043,strooptest,2022.2.5,59.956351764628785,
GREEN,yellow,0,up,1,5,21,12,,,,,,,,,96.04692769999383,96.04692769999383,up,1,0.6823209000285715,,,,,,,,,001,nabeha02,2023-04-18_19h21.42.043,strooptest,2022.2.5,59.956351764628785,
YELLOW,blue,0,right,1,6,22,11,,,,,,,,,97.24704980000388,97.24704980000388,right,1,0.48316990002058446,,,,,,,,,001,nabeha02,2023-04-18_19h21.42.043,strooptest,2022.2.5,59.956351764628785,
YELLOW,red,0,left,1,7,23,10,,,,,,,,,98.24661040003411,98.24661040003411,left,1,0.39711499999975786,,,,,,,,,001,nabeha02,2023-04-18_19h21.42.043,strooptest,2022.2.5,59.956351764628785,
GREEN,blue,0,right,1,8,24,13,,,,,,,,,99.16308490000665,99.16308490000665,right,1,0.4776695999898948,,,,,,,,,001,nabeha02,2023-04-18_19h21.42.043,strooptest,2022.2.5,59.956351764628785,
BLUE,yellow,0,up,1,9,25,7,,,,,,,,,100.1637885000091,100.1637885000091,up,1,1.089425600017421,,,,,,,,,001,nabeha02,2023-04-18_19h21.42.043,strooptest,2022.2.5,59.956351764628785,
BLUE,blue,1,right,1,10,26,6,,,,,,,,,101.77939670003252,101.77939670003252,right,1,0.6746157000306994,,,,,,,,,001,nabeha02,2023-04-18_19h21.42.043,strooptest,2022.2.5,59.956351764628785,
RED,blue,0,right,1,11,27,3,,,,,,,,,102.97932420001598,102.97932420001598,right,1,0.5138205999974161,,,,,,,,,001,nabeha02,2023-04-18_19h21.42.043,strooptest,2022.2.5,59.956351764628785,
RED,yellow,0,up,1,12,28,2,,,,,,,,,103.99615550000453,103.99615550000453,up,1,0.5772578000323847,,,,,,,,,001,nabeha02,2023-04-18_19h21.42.043,strooptest,2022.2.5,59.956351764628785,
BLUE,red,0,left,1,13,29,5,,,,,,,,,105.09590419998858,105.09590419998858,left,1,0.578262299997732,,,,,,,,,001,nabeha02,2023-04-18_19h21.42.043,strooptest,2022.2.5,59.956351764628785,
GREEN,green,1,down,1,14,30,14,,,,,,,,,106.19555010000477,106.19555010000477,down,1,0.49232580000534654,,,,,,,,,001,nabeha02,2023-04-18_19h21.42.043,strooptest,2022.2.5,59.956351764628785,
RED,red,1,left,1,15,31,0,,,,,,,,,107.19522470002994,107.19522470002994,left,1,0.6090197999728844,,,,,,,,,001,nabeha02,2023-04-18_19h21.42.043,strooptest,2022.2.5,59.956351764628785,
BLUE,red,0,left,2,0,32,5,,,,,,,,,108.31173539999872,108.31173539999872,left,1,0.44433030002983287,,,,,,,,,001,nabeha02,2023-04-18_19h21.42.043,strooptest,2022.2.5,59.956351764628785,
RED,green,0,down,2,1,33,1,,,,,,,,,109.2782823999878,109.2782823999878,down,1,0.7040507000056095,,,,,,,,,001,nabeha02,2023-04-18_19h21.42.043,strooptest,2022.2.5,59.956351764628785,
YELLOW,red,0,left,2,2,34,10,,,,,,,,,110.51083980000112,110.51083980000112,left,1,0.5981268999748863,,,,,,,,,001,nabeha02,2023-04-18_19h21.42.043,strooptest,2022.2.5,59.956351764628785,
BLUE,yellow,0,up,2,3,35,7,,,,,,,,,111.62793870002497,111.62793870002497,up,1,0.5279981999774463,,,,,,,,,001,nabeha02,2023-04-18_19h21.42.043,strooptest,2022.2.5,59.956351764628785,
BLUE,green,0,down,2,4,36,4,,,,,,,,,112.67789620003896,112.67789620003896,down,1,0.7896165999700315,,,,,,,,,001,nabeha02,2023-04-18_19h21.42.043,strooptest,2022.2.5,59.956351764628785,
BLUE,blue,1,right,2,5,37,6,,,,,,,,,113.99412729998585,113.99412729998585,right,1,0.41608360002283007,,,,,,,,,001,nabeha02,2023-04-18_19h21.42.043,strooptest,2022.2.5,59.956351764628785,
GREEN,blue,0,right,2,6,38,13,,,,,,,,,114.92765969998436,114.92765969998436,right,1,0.30605909996666014,,,,,,,,,001,nabeha02,2023-04-18_19h21.42.043,strooptest,2022.2.5,59.956351764628785,
RED,blue,0,right,2,7,39,3,,,,,,,,,115.74352950003231,115.74352950003231,right,1,0.42792909999843687,,,,,,,,,001,nabeha02,2023-04-18_19h21.42.043,strooptest,2022.2.5,59.956351764628785,
GREEN,green,1,down,2,8,40,14,,,,,,,,,116.69373330002418,116.69373330002418,down,1,0.5156693999888375,,,,,,,,,001,nabeha02,2023-04-18_19h21.42.043,strooptest,2022.2.5,59.956351764628785,
YELLOW,green,0,down,2,9,41,9,,,,,,,,,117.72711480001453,117.72711480001453,down,1,0.42835980001837015,,,,,,,,,001,nabeha02,2023-04-18_19h21.42.043,strooptest,2022.2.5,59.956351764628785,
RED,red,1,left,2,10,42,0,,,,,,,,,118.67675049998797,118.67675049998797,left,1,0.40227730001788586,,,,,,,,,001,nabeha02,2023-04-18_19h21.42.043,strooptest,2022.2.5,59.956351764628785,
GREEN,yellow,0,up,2,11,43,12,,,,,,,,,119.59258110000519,119.59258110000519,up,1,0.31389289995422587,,,,,,,,,001,nabeha02,2023-04-18_19h21.42.043,strooptest,2022.2.5,59.956351764628785,
RED,yellow,0,up,2,12,44,2,,,,,,,,,120.42637910001213,120.42637910001213,up,1,0.3271716999588534,,,,,,,,,001,nabeha02,2023-04-18_19h21.42.043,strooptest,2022.2.5,59.956351764628785,
YELLOW,yellow,1,up,2,13,45,8,,,,,,,,,121.25958620000165,121.25958620000165,up,1,0.44198170001618564,,,,,,,,,001,nabeha02,2023-04-18_19h21.42.043,strooptest,2022.2.5,59.956351764628785,
GREEN,red,0,left,2,14,46,15,,,,,,,,,122.22560579999117,122.22560579999117,left,1,0.39221510000061244,,,,,,,,,001,nabeha02,2023-04-18_19h21.42.043,strooptest,2022.2.5,59.956351764628785,
YELLOW,blue,0,right,2,15,47,11,,,,,,,,,123.14262940001208,123.14262940001208,right,1,0.300929399963934,,,,,,,,,001,nabeha02,2023-04-18_19h21.42.043,strooptest,2022.2.5,59.956351764628785,
,,,,,,,,,,,,,,,,,,,,,123.45906359999208,123.58383680001134,124.10496620001504,124.10496620001504,3.0,6.86556509998627,130.82510700001149,133.8246608999907,,,,,,,
